Candidate,Date,Headline,Snippet
trump,2016-11-22,Gun Owners ‘Can Breathe Again’: Trump’s Win Emboldens Advocates,"Supporters of the Second Amendment, ecstatic that Hillary Clinton lost, anticipate an expansion of gun rights with a Trump administration and a Republican-led Congress."
trump,2016-11-22,Trump Foundation May Have Used Money to Benefit One of Its Own,"The Donald J. Trump Foundation acknowledged on its 2015 tax form that it had used money or assets for a “disqualified person,” or one of the organization’s central people."
trump,2016-11-22,Donald Trump’s Business Dealings Test a Constitutional Limit,"If Mr. Trump continues, once inaugurated, to profit from transactions with companies controlled by foreign governments, he may run afoul of the Emoluments Clause."
trump,2016-11-22,"Grievances and Grumblings, Long Before Chris Christie’s Fall in Donald Trump’s Circle","Governor Christie’s dismissal from the president-elect’s transition team was weeks in the making, according to interviews with people close to the governor and the campaign."
trump,2016-11-22,"Small Banks Cheer Trump. So, After a Pause, Do Big Ones.","Community bankers overwhelmingly supported Donald J. Trump’s campaign. Now, as mega-banks’ stock soars, they too are looking ahead to the benefits of his administration."
trump,2016-11-22,Civil Rights Groups Call on Trump to Denounce Racism of Alt-Right,"The president-elect has been criticized for fanning the flames of hate groups, and the latest outcry followed a conference of white nationalists in Washington this weekend."
trump,2016-11-22,Donald Trump Drops Threat of New Hillary Clinton Investigation,“Lock her up”? The president-elect signaled that he would prefer to move on rather than pursue inquiries into Mrs. Clinton’s email use and the Clinton Foundation.
trump,2016-11-22,Mayor de Blasio Vows to Shield New Yorkers From Trump’s Policies,"Echoing the governor, Mayor Bill de Blasio pledged to challenge the creation of a Muslim registry and promised to protect immigrants threatened with deportation."
trump,2016-11-22,Less Defiant Trump at The Times: ‘I Hope We Can All Get Along’,The president-elect’s push-pull approach to the news media was on display in his responses to questions about the First Amendment and Breitbart News.
trump,2016-11-23,"At Donald Trump’s Properties, a Showcase for a Brand and a President-Elect",Questions are being raised about whether Mr. Trump is exploiting the high profile of the presidency to conduct what could be seen as a promotional tour for the Trump Organization.
trump,2016-11-23,Donald Trump’s Early Backers in State Government May See Rewards,"In every presidential race, there are early and fierce endorsers of the winning candidate who are then viewed, postelection, as having more influence."
trump,2016-11-23,Trump Diversifies Cabinet; Picks Nikki Haley and Betsy DeVos,"The president-elect’s first picks were white men, but now he has recruited two women: Gov. Nikki R. Haley of South Carolina and Betsy DeVos, a G.O.P. philanthropist."
trump,2016-11-23,"In Betsy DeVos for Education, Trump Taps Into Michigan Royalty",President-elect Donald J. Trump has chosen Gov. Nikki Haley of South Carolina to be ambassador to the United Nations.
trump,2016-11-23,Donald Trump Close to Picking Ben Carson as Housing Secretary,The choice of the former neurosurgeon suggested that Mr. Trump was seeking diversity in an administration that has started off predominantly white and male.
trump,2016-11-23,Book Publishers Scramble to Make Sense of Trump’s Rise to Victory,"Publishing houses were caught off-guard by Donald Trump’s win on Election Day, and editors, agents and publishers are now racing to acquire works like memoirs and political analysis."
trump,2016-11-23,Donald Trump’s New York Times Interview: Full Transcript,"Read the full text of the president-elect’s meeting with reporters, editors and opinion columnists from The Times."
trump,2016-11-23,Nikki Haley Chosen as U.N. Ambassador,"Ms. Haley, the South Carolina governor, was a prominent and frequent critic of Donald Trump early in his run."
trump,2016-11-23,"Trump Tower, the Center of the Political Universe",A single day at Trump Tower in Manhattan provides a view of potential cabinet members and staff in the next administration.
trump,2016-11-23,George Soros Pledges $10 Million to Fight Hate Crimes,"Saying the Trump campaign awakened “dark forces,” Mr. Soros, the billionaire Democratic donor, will fund grants to community and civil rights groups and efforts to track attacks."
trump,2016-11-24,Trump to Accept Inauguration Funds From Corporations and Big Donors,The move represents a continued march back from standards set in 2009 and complicates the president-elect’s pledge to eliminate influence from special interests.
trump,2016-11-24,"Wilbur Ross, Billionaire Investor, Is Said to Be Trump’s Commerce Pick","After choosing national security hard-liners for some of his earliest appointments, the president-elect is turning to ultrawealthy conservatives."
trump,2016-11-24,"A Battle to Change Medicare Is Brewing, Whether Trump Wants It or Not","Republicans plan to move forward on a years-old effort to shift Medicare to a system known as premium support, setting up a partisan fight."
trump,2016-11-24,"Betsy DeVos, Trump’s Education Pick, Has Steered Money From Public Schools","Ms. DeVos, a philanthropist, activist and Republican fund-raiser, has worked to give families vouchers to attend private schools and pressed to expand charter schools."
trump,2016-11-24,"Jared Kushner, Cast as Potential Player on Israel, Is Little Known There","President-elect Donald J. Trump said this week that Mr. Kushner, his son-in-law, could play a key, if undefined, role in Middle East peace efforts."
trump,2016-11-24,Carving Donald Trump,Pass the stuffing and wave the olive branch.
trump,2016-11-24,Trump Cites Progress in Keeping Carrier Air Conditioning Plant in Indiana,"Donald J. Trump, who had made coming job losses at a Carrier plant a campaign issue, said he had reached out to the company."
trump,2016-11-24,All the Clamor? Trump’s Palm Beach Neighbors See an Upside,"A security cordon and news trucks descended on the area around the president-elect’s Florida resort, but many residents were blasé about the activity."
trump,2016-11-24,"Trump Signs, Trees and Accusations That a New York Agency Is Biased","When his signs supporting Donald J. Trump for president were stolen or vandalized at his home in Queens, Michael Ricatto tried to catch the perpetrator. What happened next was a surprise."
trump,2016-11-24,Would Trump Have Won Trump University Cases? Evidence Says He Faced Hard Fight,"Sworn statements described a scheme to cheat customers, and sales playbooks called for tapping into “the roller coaster of emotions” to get people to sign up."
trump,2016-11-25,"In Scotland, Trump Built a Wall. Then He Sent Residents the Bill.","The president-elect left a trail of unmet promises on one of his golf courses, and lashed out at homeowners who stood in his way."
trump,2016-11-25,Trump Has Options for Undoing Obama’s Climate Legacy,"A little-known office under the control of the White House can keep some environmental regulations from taking effect, and the president can reverse rules not yet completed."
trump,2016-11-25,Republicans Divided Between Romney and Giuliani for Secretary of State,The leading candidates are both high-profile politicians with their share of detractors.
trump,2016-11-25,Donald Trump and the Lawsuit Presidency,The $25 million settlement of the Trump University fraud cases is only the tip of the iceberg.
trump,2016-11-25,How Trump Won the Troops,The regions and classes that send their children off to war were the same ones that voted for the president-elect.
trump,2016-11-25,Will Donald Trump Destroy the Iran Deal?,Leaders of other countries need to make clear to the president-elect that they will work to keep the nuclear agreement in place.
trump,2016-11-25,Donald Trump Goes to Washington,And the Lincoln Memorial gets a makeover.
trump,2016-11-25,"With North Korea Looming, Trump May Be Rethinking China Showdown","Starting a trade war would jeopardize Beijing’s cooperation on containing the North, whose nuclear capabilities have been increasing sharply."
trump,2016-11-25,Donald Trump Adds K.T. McFarland to His National Security Team,"Ms. McFarland, an aide in three Republican administrations, was named deputy national security adviser, while Donald F. McGahn II was chosen as White House counsel."
trump,2016-11-25,Remember When ‘Figaro’ Was Set in Trump Tower?,"Peter Sellars on his Reagan-era staging of “Le Nozze di Figaro” (1988), why he chose the setting, and what Mozart was saying about money, class and power."
trump,2016-11-26,"Potential Conflicts Around the Globe for Trump, the Businessman President","In many of the president-elect’s international development ventures, his business partners have close ties to foreign governments."
trump,2016-11-26,"‘Vulture’ or ‘Phoenix’? Wilbur Ross, Risk-Taker, Is Eyed for Commerce Post","President-elect Donald J. Trump is turning not to a cautious corporate chieftain, but to somebody usually considered either a hero or a villain."
